2019-07-10 23:48:13,370 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@754ba872: startup date [Wed Jul 10 23:48:13 CST 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-07-11 13:13:11,782 | INFO  | Listening for connections at: amqp://DESKTOP-ML2S7G9:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-07-11 13:13:11,785 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2019-07-11 13:13:11,793 | INFO  | Listening for connections at: stomp://DESKTOP-ML2S7G9:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-07-11 13:13:11,796 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2019-07-11 13:13:11,803 | INFO  | Listening for connections at: mqtt://DESKTOP-ML2S7G9:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-07-11 13:13:11,806 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2019-07-11 13:13:11,820 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2019-07-11 13:13:11,879 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2019-07-11 13:13:11,966 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@5454d35e{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2019-07-11 13:13:12,036 | INFO  | Listening for connections at ws://DESKTOP-ML2S7G9:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2019-07-11 13:13:12,037 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-07-11 13:13:12,040 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:DESKTOP-ML2S7G9-51928-1562821991574-0:1) started | org.apache.activemq.broker.BrokerService | main
2019-07-11 13:13:12,042 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2019-07-11 13:13:12,065 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: C:\Users\chenzw\IdeaProjects\springboot-advanced-samples\springboot-message-samples\springboot-activemq-samples\server\apache-activemq-5.15.9\bin\..\data\kahadb only has 60772 mb of usable space. - resetting to maximum available disk space: 60772 mb | org.apache.activemq.broker.BrokerService | main
2019-07-11 13:13:13,093 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2019-07-11 13:14:27,855 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@754ba872: startup date [Thu Jul 11 13:14:27 CST 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-07-11 13:15:03,807 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@754ba872: startup date [Thu Jul 11 13:15:03 CST 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-07-11 13:15:05,246 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\chenzw\IdeaProjects\springboot-advanced-samples\springboot-message-samples\springboot-activemq-samples\server\apache-activemq-5.15.9\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2019-07-11 13:15:05,354 | INFO  | Page File: C:\Users\chenzw\IdeaProjects\springboot-advanced-samples\springboot-message-samples\springboot-activemq-samples\server\apache-activemq-5.15.9\bin\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-07-11 13:15:05,363 | INFO  | Page File: C:\Users\chenzw\IdeaProjects\springboot-advanced-samples\springboot-message-samples\springboot-activemq-samples\server\apache-activemq-5.15.9\bin\..\data\kahadb\db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-07-11 13:15:05,368 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2019-07-11 13:15:05,451 | INFO  | Recovering from the journal @1:1288 | org.apache.activemq.store.kahadb.MessageDatabase | main
2019-07-11 13:15:05,456 | INFO  | Recovery replayed 3 operations from the journal in 0.077 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2019-07-11 13:15:05,473 | INFO  | PListStore:[C:\Users\chenzw\IdeaProjects\springboot-advanced-samples\springboot-message-samples\springboot-activemq-samples\server\apache-activemq-5.15.9\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2019-07-11 13:15:05,667 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:DESKTOP-ML2S7G9-51943-1562822105497-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2019-07-11 13:15:05,702 | INFO  | Listening for connections at: tcp://DESKTOP-ML2S7G9:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-07-11 13:15:05,705 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2019-07-11 13:15:05,716 | INFO  | Listening for connections at: amqp://DESKTOP-ML2S7G9:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-07-11 13:15:05,721 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2019-07-11 13:15:05,733 | INFO  | Listening for connections at: stomp://DESKTOP-ML2S7G9:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-07-11 13:15:05,737 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2019-07-11 13:15:05,744 | INFO  | Listening for connections at: mqtt://DESKTOP-ML2S7G9:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-07-11 13:15:05,747 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2019-07-11 13:15:05,761 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2019-07-11 13:15:05,819 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2019-07-11 13:15:05,907 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@455b6df1{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2019-07-11 13:15:06,017 | INFO  | Listening for connections at ws://DESKTOP-ML2S7G9:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2019-07-11 13:15:06,020 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-07-11 13:15:06,023 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:DESKTOP-ML2S7G9-51943-1562822105497-0:1) started | org.apache.activemq.broker.BrokerService | main
2019-07-11 13:15:06,026 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2019-07-11 13:15:06,050 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: C:\Users\chenzw\IdeaProjects\springboot-advanced-samples\springboot-message-samples\springboot-activemq-samples\server\apache-activemq-5.15.9\bin\..\data\kahadb only has 60775 mb of usable space. - resetting to maximum available disk space: 60775 mb | org.apache.activemq.broker.BrokerService | main
2019-07-11 13:15:22,760 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@754ba872: startup date [Thu Jul 11 13:15:22 CST 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-07-11 13:15:51,135 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@754ba872: startup date [Thu Jul 11 13:15:51 CST 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-07-11 13:15:53,274 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\chenzw\IdeaProjects\springboot-advanced-samples\springboot-message-samples\springboot-activemq-samples\server\apache-activemq-5.15.9\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2019-07-11 13:15:53,406 | INFO  | Page File: C:\Users\chenzw\IdeaProjects\springboot-advanced-samples\springboot-message-samples\springboot-activemq-samples\server\apache-activemq-5.15.9\bin\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-07-11 13:15:53,418 | INFO  | Page File: C:\Users\chenzw\IdeaProjects\springboot-advanced-samples\springboot-message-samples\springboot-activemq-samples\server\apache-activemq-5.15.9\bin\..\data\kahadb\db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-07-11 13:15:53,422 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2019-07-11 13:15:53,466 | INFO  | Recovering from the journal @1:1288 | org.apache.activemq.store.kahadb.MessageDatabase | main
2019-07-11 13:15:53,477 | INFO  | Recovery replayed 4 operations from the journal in 0.041 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2019-07-11 13:15:53,565 | INFO  | PListStore:[C:\Users\chenzw\IdeaProjects\springboot-advanced-samples\springboot-message-samples\springboot-activemq-samples\server\apache-activemq-5.15.9\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2019-07-11 13:15:53,762 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:DESKTOP-ML2S7G9-51955-1562822153599-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2019-07-11 13:15:53,806 | INFO  | Listening for connections at: tcp://DESKTOP-ML2S7G9:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-07-11 13:15:53,815 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2019-07-11 13:15:53,833 | INFO  | Listening for connections at: amqp://DESKTOP-ML2S7G9:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-07-11 13:15:53,838 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2019-07-11 13:15:53,851 | INFO  | Listening for connections at: stomp://DESKTOP-ML2S7G9:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-07-11 13:15:53,855 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2019-07-11 13:15:53,877 | INFO  | Listening for connections at: mqtt://DESKTOP-ML2S7G9:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-07-11 13:15:53,883 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2019-07-11 13:15:53,904 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2019-07-11 13:15:54,078 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2019-07-11 13:15:54,227 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@455b6df1{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2019-07-11 13:15:54,371 | INFO  | Listening for connections at ws://DESKTOP-ML2S7G9:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2019-07-11 13:15:54,374 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-07-11 13:15:54,383 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:DESKTOP-ML2S7G9-51955-1562822153599-0:1) started | org.apache.activemq.broker.BrokerService | main
2019-07-11 13:15:54,389 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
